player,position,role,lineup_order,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,TEAM
Mareese Speights,,,999,Shot Chart Detail,41400226,345,203105,Festus Ezeli,1610612744,Golden State Warriors,3,2,1,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150515,MEM,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400311,184,203105,Festus Ezeli,1610612744,Golden State Warriors,2,6,38,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,28.0,30.0,1,1,20150519,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400311,180,203105,Festus Ezeli,1610612744,Golden State Warriors,2,7,10,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-29.0,15.0,1,0,20150519,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400311,139,203105,Festus Ezeli,1610612744,Golden State Warriors,2,11,15,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-23.0,31.0,1,0,20150519,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400311,369,203105,Festus Ezeli,1610612744,Golden State Warriors,3,2,40,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,42.0,34.0,1,1,20150519,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400312,113,203105,Festus Ezeli,1610612744,Golden State Warriors,1,0,45,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,4.0,3.0,1,0,20150521,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400312,106,203105,Festus Ezeli,1610612744,Golden State Warriors,1,1,33,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-5.0,17.0,1,1,20150521,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400312,293,203105,Festus Ezeli,1610612744,Golden State Warriors,3,4,2,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,51.0,56.0,1,0,20150521,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400313,119,203105,Festus Ezeli,1610612744,Golden State Warriors,1,0,56,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150523,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400313,231,203105,Festus Ezeli,1610612744,Golden State Warriors,2,4,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,23.0,0.0,1,1,20150523,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400313,149,203105,Festus Ezeli,1610612744,Golden State Warriors,2,10,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,17.0,11.0,1,0,20150523,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400313,141,203105,Festus Ezeli,1610612744,Golden State Warriors,2,11,15,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150523,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400313,400,203105,Festus Ezeli,1610612744,Golden State Warriors,3,5,15,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,61.0,41.0,1,1,20150523,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400313,389,203105,Festus Ezeli,1610612744,Golden State Warriors,3,5,45,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150523,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400314,238,203105,Festus Ezeli,1610612744,Golden State Warriors,2,2,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,70.0,3.0,1,0,20150525,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400314,207,203105,Festus Ezeli,1610612744,Golden State Warriors,2,5,26,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150525,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400314,205,203105,Festus Ezeli,1610612744,Golden State Warriors,2,5,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,23.0,9.0,1,0,20150525,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400314,175,203105,Festus Ezeli,1610612744,Golden State Warriors,2,7,23,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,-2.0,1,0,20150525,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400314,356,203105,Festus Ezeli,1610612744,Golden State Warriors,3,4,56,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150525,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400315,107,203105,Festus Ezeli,1610612744,Golden State Warriors,1,2,45,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,0.0,30.0,1,0,20150527,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400315,91,203105,Festus Ezeli,1610612744,Golden State Warriors,1,4,8,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-43.0,12.0,1,0,20150527,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400315,269,203105,Festus Ezeli,1610612744,Golden State Warriors,2,0,50,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-34.0,53.0,1,1,20150527,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400315,255,203105,Festus Ezeli,1610612744,Golden State Warriors,2,1,46,Made Shot,Putback Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150527,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400315,528,203105,Festus Ezeli,1610612744,Golden State Warriors,4,4,27,Made Shot,Putback Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150527,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400315,505,203105,Festus Ezeli,1610612744,Golden State Warriors,4,6,43,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150527,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400315,464,203105,Festus Ezeli,1610612744,Golden State Warriors,4,11,37,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,26.0,41.0,1,1,20150527,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400401,343,203105,Festus Ezeli,1610612744,Golden State Warriors,3,2,31,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150604,GSW,CLE,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400402,95,203105,Festus Ezeli,1610612744,Golden State Warriors,1,2,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,129.0,37.0,1,0,20150607,GSW,CLE,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400402,331,203105,Festus Ezeli,1610612744,Golden State Warriors,3,5,37,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,37.0,61.0,1,1,20150607,GSW,CLE,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400403,107,203105,Festus Ezeli,1610612744,Golden State Warriors,1,0,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,114.0,67.0,1,1,20150609,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400403,64,203105,Festus Ezeli,1610612744,Golden State Warriors,1,4,22,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150609,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400403,243,203105,Festus Ezeli,1610612744,Golden State Warriors,2,0,47,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,6.0,1,0,20150609,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400403,234,203105,Festus Ezeli,1610612744,Golden State Warriors,2,1,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8.0,-56.0,60.0,1,0,20150609,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400403,355,203105,Festus Ezeli,1610612744,Golden State Warriors,3,0,27,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,0,20150609,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400403,317,203105,Festus Ezeli,1610612744,Golden State Warriors,3,4,11,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-15.0,55.0,1,0,20150609,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400406,96,203105,Festus Ezeli,1610612744,Golden State Warriors,1,0,55,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150616,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400406,140,203105,Festus Ezeli,1610612744,Golden State Warriors,2,9,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,9.0,3.0,1,0,20150616,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400406,430,203105,Festus Ezeli,1610612744,Golden State Warriors,3,0,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-59.0,53.0,1,0,20150616,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400406,423,203105,Festus Ezeli,1610612744,Golden State Warriors,3,0,3,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-4.0,26.0,1,0,20150616,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400406,377,203105,Festus Ezeli,1610612744,Golden State Warriors,3,3,4,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150616,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400406,373,203105,Festus Ezeli,1610612744,Golden State Warriors,3,3,25,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20150616,CLE,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500141,104,203105,Festus Ezeli,1610612744,Golden State Warriors,1,3,1,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160416,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500141,87,203105,Festus Ezeli,1610612744,Golden State Warriors,1,4,17,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160416,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500141,80,203105,Festus Ezeli,1610612744,Golden State Warriors,1,4,45,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-14.0,26.0,1,1,20160416,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500141,362,203105,Festus Ezeli,1610612744,Golden State Warriors,3,5,11,Missed Shot,Turnaround Bank Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,105.0,33.0,1,0,20160416,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500141,353,203105,Festus Ezeli,1610612744,Golden State Warriors,3,5,41,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160416,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500142,97,203105,Festus Ezeli,1610612744,Golden State Warriors,1,2,37,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160418,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500142,94,203105,Festus Ezeli,1610612744,Golden State Warriors,1,3,9,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-7.0,56.0,1,0,20160418,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500143,92,203105,Festus Ezeli,1610612744,Golden State Warriors,1,4,42,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,33.0,77.0,1,1,20160421,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500143,88,203105,Festus Ezeli,1610612744,Golden State Warriors,1,5,11,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-48.0,56.0,1,0,20160421,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500143,75,203105,Festus Ezeli,1610612744,Golden State Warriors,1,6,1,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,0,20160421,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500143,71,203105,Festus Ezeli,1610612744,Golden State Warriors,1,6,23,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,0,20160421,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500144,255,203105,Festus Ezeli,1610612744,Golden State Warriors,2,3,38,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-61.0,21.0,1,1,20160424,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500144,568,203105,Festus Ezeli,1610612744,Golden State Warriors,4,1,30,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8.0,-65.0,51.0,1,0,20160424,HOU,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500145,91,203105,Festus Ezeli,1610612744,Golden State Warriors,1,1,26,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-1.0,67.0,1,0,20160427,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500145,87,203105,Festus Ezeli,1610612744,Golden State Warriors,1,1,46,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,22.0,46.0,1,0,20160427,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500145,515,203105,Festus Ezeli,1610612744,Golden State Warriors,4,0,49,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,68.0,41.0,1,0,20160427,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500145,481,203105,Festus Ezeli,1610612744,Golden State Warriors,4,3,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-138.0,11.0,1,1,20160427,GSW,HOU,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500222,419,203105,Festus Ezeli,1610612744,Golden State Warriors,4,8,33,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,17.0,26.0,1,1,20160503,GSW,POR,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500222,403,203105,Festus Ezeli,1610612744,Golden State Warriors,4,10,11,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160503,GSW,POR,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500222,393,203105,Festus Ezeli,1610612744,Golden State Warriors,4,11,12,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,15.0,23.0,1,1,20160503,GSW,POR,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500222,387,203105,Festus Ezeli,1610612744,Golden State Warriors,4,11,43,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-15.0,14.0,1,1,20160503,GSW,POR,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500224,143,203105,Festus Ezeli,1610612744,Golden State Warriors,1,0,54,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160509,POR,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500224,513,203105,Festus Ezeli,1610612744,Golden State Warriors,3,0,54,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160509,POR,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500224,503,203105,Festus Ezeli,1610612744,Golden State Warriors,3,1,57,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-43.0,16.0,1,1,20160509,POR,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500224,501,203105,Festus Ezeli,1610612744,Golden State Warriors,3,1,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,0.0,1,0,20160509,POR,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500225,119,203105,Festus Ezeli,1610612744,Golden State Warriors,1,1,45,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-42.0,56.0,1,1,20160511,GSW,POR,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500225,368,203105,Festus Ezeli,1610612744,Golden State Warriors,3,6,21,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,0,20160511,GSW,POR,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500225,339,203105,Festus Ezeli,1610612744,Golden State Warriors,3,8,35,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,9.0,56.0,1,1,20160511,GSW,POR,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500225,310,203105,Festus Ezeli,1610612744,Golden State Warriors,3,11,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,14.0,18.0,1,0,20160511,GSW,POR,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500311,114,203105,Festus Ezeli,1610612744,Golden State Warriors,1,0,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,16.0,1,1,20160516,GSW,OKC,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500311,374,203105,Festus Ezeli,1610612744,Golden State Warriors,3,2,23,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,9.0,46.0,1,0,20160516,GSW,OKC,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500312,51,203105,Festus Ezeli,1610612744,Golden State Warriors,1,5,47,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,19.0,38.0,1,1,20160518,GSW,OKC,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500312,233,203105,Festus Ezeli,1610612744,Golden State Warriors,2,1,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,9.0,21.0,1,1,20160518,GSW,OKC,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500312,208,203105,Festus Ezeli,1610612744,Golden State Warriors,2,3,2,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160518,GSW,OKC,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500312,403,203105,Festus Ezeli,1610612744,Golden State Warriors,4,9,8,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160518,GSW,OKC,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500312,400,203105,Festus Ezeli,1610612744,Golden State Warriors,4,9,33,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,-29.0,77.0,1,1,20160518,GSW,OKC,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500313,83,203105,Festus Ezeli,1610612744,Golden State Warriors,1,3,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-1.0,2.0,1,1,20160522,OKC,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500313,73,203105,Festus Ezeli,1610612744,Golden State Warriors,1,4,53,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160522,OKC,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500313,54,203105,Festus Ezeli,1610612744,Golden State Warriors,1,6,15,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,0,20160522,OKC,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500313,421,203105,Festus Ezeli,1610612744,Golden State Warriors,3,1,53,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160522,OKC,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500313,380,203105,Festus Ezeli,1610612744,Golden State Warriors,3,5,24,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,0.0,28.0,1,0,20160522,OKC,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500314,142,203105,Festus Ezeli,1610612744,Golden State Warriors,1,0,7,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,3.0,1,1,20160524,OKC,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500314,136,203105,Festus Ezeli,1610612744,Golden State Warriors,1,0,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-14.0,7.0,1,1,20160524,OKC,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500314,115,203105,Festus Ezeli,1610612744,Golden State Warriors,1,3,8,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,2.0,18.0,1,1,20160524,OKC,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500314,265,203105,Festus Ezeli,1610612744,Golden State Warriors,2,4,37,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,20.0,33.0,1,0,20160524,OKC,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500316,352,203105,Festus Ezeli,1610612744,Golden State Warriors,3,6,37,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160528,OKC,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500317,86,203105,Festus Ezeli,1610612744,Golden State Warriors,1,2,22,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160530,GSW,OKC,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500317,297,203105,Festus Ezeli,1610612744,Golden State Warriors,3,4,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8.0,76.0,26.0,1,0,20160530,GSW,OKC,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500317,290,203105,Festus Ezeli,1610612744,Golden State Warriors,3,5,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-11.0,21.0,1,0,20160530,GSW,OKC,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500401,55,203105,Festus Ezeli,1610612744,Golden State Warriors,1,5,12,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160602,GSW,CLE,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500401,340,203105,Festus Ezeli,1610612744,Golden State Warriors,3,1,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,4.0,7.0,1,0,20160602,GSW,CLE,Warriors
Mareese Speights,,,999,Shot Chart Detail,41500401,313,203105,Festus Ezeli,1610612744,Golden State Warriors,3,5,13,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-14.0,75.0,1,0,20160602,GSW,CLE,Warriors
